,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
513,2020-10-20,sh.600000,8.0160890400,8.0327372000,7.9162000800,7.9744686400,8.0327372000,46687029,446894604.2400,2,0.159100,1,-0.725400,0
514,2020-10-21,sh.600000,7.9744686400,8.0743576000,7.9162000800,8.0743576000,7.9744686400,61622129,592503578.5200,2,0.209900,1,1.252600,0
515,2020-10-22,sh.600000,8.0493853600,8.1243020800,7.9827927200,8.0327372000,8.0743576000,47288884,456765638.5400,2,0.161100,1,-0.515500,0
516,2020-10-23,sh.600000,8.0160890400,8.1492743200,8.0077649600,8.0743576000,8.0327372000,70954476,689493436.8500,2,0.241700,1,0.518100,0
517,2020-10-26,sh.600000,8.0910057600,8.1159780000,7.9827927200,7.9911168000,8.0743576000,52711443,508770627.5400,2,0.179600,1,-1.030900,0
518,2020-10-27,sh.600000,7.9827927200,7.9827927200,7.8912278400,7.8912278400,7.9911168000,38062780,362632658.5400,2,0.129700,1,-1.250000,0
519,2020-10-28,sh.600000,7.8912278400,7.9245241600,7.8079870400,7.8246352000,7.8912278400,45881367,432093181.1100,2,0.156300,1,-0.843900,0
520,2020-10-29,sh.600000,7.7830148000,7.8662556000,7.7746907200,7.7996629600,7.8246352000,43707348,409990836.3800,2,0.148900,1,-0.319100,0
521,2020-10-30,sh.600000,7.8079870400,7.8662556000,7.6997740000,7.7080980800,7.7996629600,56060864,523487861.4900,2,0.191000,1,-1.174000,0
522,2020-11-02,sh.600000,7.7247462400,7.7663666400,7.6748017600,7.6997740000,7.7080980800,46542251,431202859.4800,2,0.158600,1,-0.108000,0
523,2020-11-03,sh.600000,7.7497184800,7.8246352000,7.7247462400,7.7413944000,7.6997740000,67876111,632973896.6100,2,0.231200,1,0.540500,0
524,2020-11-04,sh.600000,7.7830148000,7.8246352000,7.7247462400,7.7746907200,7.7413944000,50256088,469008802.5000,2,0.171200,1,0.430100,0
525,2020-11-05,sh.600000,7.8745796800,7.8745796800,7.7663666400,7.7913388800,7.7746907200,55873229,523812724.4800,2,0.190400,1,0.214100,0
526,2020-11-06,sh.600000,7.7996629600,7.8496074400,7.7663666400,7.8163111200,7.7913388800,63919592,600129368.8900,2,0.217800,1,0.320500,0
527,2020-11-09,sh.600000,7.8412833600,7.8912278400,7.8163111200,7.8496074400,7.8163111200,88937655,839142819.5600,2,0.303000,1,0.426000,0
528,2020-11-10,sh.600000,7.8829037600,7.9827927200,7.8579315200,7.8745796800,7.8496074400,84217864,800256172.0500,2,0.286900,1,0.318100,0
529,2020-11-11,sh.600000,7.8995519200,7.9744686400,7.8579315200,7.9578204800,7.8745796800,64171805,610306555.3300,2,0.218600,1,1.057100,0
530,2020-11-12,sh.600000,7.9245241600,7.9328482400,7.8496074400,7.8496074400,7.9578204800,51891050,491018805.0800,2,0.176800,1,-1.359800,0
531,2020-11-13,sh.600000,7.8329592800,7.8329592800,7.7663666400,7.7913388800,7.8496074400,44910112,420337400.4700,2,0.153000,1,-0.742300,0
532,2020-11-16,sh.600000,7.8079870400,7.8745796800,7.7996629600,7.8662556000,7.7913388800,31878052,300508257.4300,2,0.108600,1,0.961500,0
533,2020-11-17,sh.600000,7.8745796800,7.9328482400,7.8579315200,7.9328482400,7.8662556000,47293970,448873504.2400,2,0.161100,1,0.846600,0
534,2020-11-18,sh.600000,7.9328482400,8.1326261600,7.9078760000,8.0743576000,7.9328482400,109417513,1059930872.6200,2,0.372800,1,1.783800,0
535,2020-11-19,sh.600000,8.0743576000,8.1409502400,8.0244131200,8.1076539200,8.0743576000,63840056,620569637.9800,2,0.217500,1,0.412400,0
536,2020-11-20,sh.600000,8.0577094400,8.0910057600,7.9994408800,8.0493853600,8.1076539200,46631360,450166503.4900,2,0.158900,1,-0.718700,0
537,2020-11-23,sh.600000,8.0410612800,8.2574873600,8.0160890400,8.2408392000,8.0493853600,92618240,909448904.4800,2,0.315500,1,2.378500,0
538,2020-11-24,sh.600000,8.2574873600,8.2991077600,8.1742465600,8.1992188000,8.2408392000,61221709,605831670.5200,2,0.208600,1,-0.505100,0
539,2020-11-25,sh.600000,8.2408392000,8.3157559200,8.1659224800,8.1659224800,8.1992188000,61216111,606063472.4200,2,0.208600,1,-0.406100,0
540,2020-11-26,sh.600000,8.1908947200,8.3157559200,8.1243020800,8.3074318400,8.1659224800,71595543,709188720.7500,2,0.243900,1,1.732900,0
541,2020-11-27,sh.600000,8.3324040800,8.4905616000,8.2907836800,8.4905616000,8.3074318400,113388037,1141650216.7000,2,0.386300,1,2.204400,0
542,2020-11-30,sh.600000,8.5738024000,8.7652562400,8.3740244800,8.3740244800,8.4905616000,203498922,2102112685.6900,2,0.693300,1,-1.372500,0
543,2020-12-01,sh.600000,8.3906726400,8.6154228000,8.3324040800,8.5738024000,8.3740244800,107812159,1099269635.9300,2,0.367300,1,2.385700,0
544,2020-12-02,sh.600000,8.5405060800,8.6487191200,8.4822375200,8.5321820000,8.5738024000,78702779,808812295.6100,2,0.268100,1,-0.485400,0
545,2020-12-03,sh.600000,8.5155338400,8.5571542400,8.4572652800,8.5238579200,8.5321820000,57195735,584153273.3800,2,0.194900,1,-0.097600,0
546,2020-12-04,sh.600000,8.5238579200,8.5321820000,8.3657004000,8.4655893600,8.5238579200,47336450,479183314.9700,2,0.161300,1,-0.683600,0
547,2020-12-07,sh.600000,8.4156448800,8.4655893600,8.2408392000,8.3157559200,8.4655893600,57810545,577584100.5400,2,0.197000,1,-1.769900,0
548,2020-12-08,sh.600000,8.2991077600,8.3740244800,8.2658114400,8.3074318400,8.3157559200,31522398,315079837.7200,2,0.107400,1,-0.100100,0
549,2020-12-09,sh.600000,8.3074318400,8.3989967200,8.2491632800,8.2491632800,8.3074318400,44090061,440752941.1800,2,0.150200,1,-0.701400,0
550,2020-12-10,sh.600000,8.2491632800,8.2907836800,8.1243020800,8.1742465600,8.2491632800,39400878,388252087.6400,2,0.134200,1,-0.908200,0
551,2020-12-11,sh.600000,8.1908947200,8.2241910400,8.0660335200,8.0743576000,8.1742465600,48386569,471620087.1100,2,0.164800,1,-1.222000,0
552,2020-12-14,sh.600000,8.1159780000,8.1575984000,8.0577094400,8.1159780000,8.0743576000,38743836,376928042.4700,2,0.132000,1,0.515500,0
553,2020-12-15,sh.600000,8.0993298400,8.1076539200,7.9911168000,8.0826816800,8.1159780000,39323070,379468277.5000,2,0.134000,1,-0.410300,0
554,2020-12-16,sh.600000,8.0910057600,8.1409502400,8.0244131200,8.0327372000,8.0826816800,47998904,465187094.3600,2,0.163500,1,-0.617900,0
555,2020-12-17,sh.600000,8.0244131200,8.1492743200,7.9827927200,8.1326261600,8.0327372000,42901555,415257095.4500,2,0.146200,1,1.243500,0
556,2020-12-18,sh.600000,8.1076539200,8.1492743200,8.0660335200,8.1243020800,8.1326261600,31884462,310411756.2600,2,0.108600,1,-0.102400,0
557,2020-12-21,sh.600000,8.0743576000,8.1326261600,8.0327372000,8.1159780000,8.1243020800,31965504,310813655.3600,2,0.108900,1,-0.102500,0
558,2020-12-22,sh.600000,8.1159780000,8.1159780000,7.9494964000,7.9994408800,8.1159780000,50418001,485974239.5300,2,0.171800,1,-1.435900,0
559,2020-12-23,sh.600000,7.9911168000,8.0244131200,7.8912278400,7.9494964000,7.9994408800,38656338,368816679.0900,2,0.131700,1,-0.624300,0
560,2020-12-24,sh.600000,7.9494964000,8.0410612800,7.9162000800,7.9494964000,7.9494964000,24871912,238279375.6100,2,0.084700,1,0.000000,0
561,2020-12-25,sh.600000,7.9578204800,7.9994408800,7.9162000800,7.9744686400,7.9494964000,22420976,214427367.0900,2,0.076400,1,0.314100,0
562,2020-12-28,sh.600000,7.9494964000,8.0160890400,7.9078760000,7.9661445600,7.9744686400,33765935,322826382.2700,2,0.115000,1,-0.104400,0
563,2020-12-29,sh.600000,7.9827927200,8.0077649600,7.9245241600,7.9328482400,7.9661445600,44150648,421945425.9600,2,0.150400,1,-0.418000,0
564,2020-12-30,sh.600000,7.9245241600,7.9411723200,7.8579315200,7.9078760000,7.9328482400,54885564,519975315.1900,2,0.187000,1,-0.314800,0
565,2020-12-31,sh.600000,7.9162000800,8.0660335200,7.8995519200,8.0577094400,7.9078760000,65992362,635666178.4700,2,0.224800,1,1.894700,0
566,2021-01-04,sh.600000,8.0244131200,8.0993298400,7.9494964000,8.0660335200,8.0577094400,62906939,606364958.9400,2,0.214300,1,0.103300,0
567,2021-01-05,sh.600000,8.0577094400,8.0577094400,7.9245241600,8.0577094400,8.0660335200,53859177,517135736.5900,2,0.183500,1,-0.103200,0
568,2021-01-06,sh.600000,8.0077649600,8.1825706400,8.0077649600,8.1742465600,8.0577094400,61881321,604071109.8900,2,0.210800,1,1.446300,0
569,2021-01-07,sh.600000,8.1825706400,8.2658114400,8.0410612800,8.1659224800,8.1742465600,57090442,557051919.5600,2,0.194500,1,-0.101800,0
570,2021-01-08,sh.600000,8.1825706400,8.2408392000,8.0993298400,8.1825706400,8.1659224800,55801455,547035204.6600,2,0.190100,1,0.203900,0
571,2021-01-11,sh.600000,8.1825706400,8.2741355200,8.0577094400,8.0660335200,8.1825706400,75984056,745359164.7200,2,0.258900,1,-1.424200,0
572,2021-01-12,sh.600000,8.0743576000,8.1492743200,7.9744686400,8.1409502400,8.0660335200,56732878,548277788.1600,2,0.193300,1,0.928800,0
573,2021-01-13,sh.600000,8.1159780000,8.2241910400,8.0910057600,8.1908947200,8.1409502400,57145173,560579197.6600,2,0.194700,1,0.613500,0
574,2021-01-14,sh.600000,8.1825706400,8.2907836800,8.1243020800,8.2158669600,8.1908947200,55338565,545908486.8800,2,0.188500,1,0.304900,0
575,2021-01-15,sh.600000,8.3074318400,8.5155338400,8.2574873600,8.2574873600,8.2158669600,143067603,1440725952.4800,2,0.487400,1,0.506600,0
576,2021-01-18,sh.600000,8.2574873600,8.4239689600,8.2158669600,8.3906726400,8.2574873600,96389498,962800689.2800,2,0.328400,1,1.612900,0
577,2021-01-19,sh.600000,8.3823485600,8.5072097600,8.3074318400,8.4572652800,8.3906726400,82816180,837479675.0600,2,0.282100,1,0.793700,0
578,2021-01-20,sh.600000,8.4322930400,8.4739134400,8.2907836800,8.3074318400,8.4572652800,66608913,669394442.0400,2,0.226900,1,-1.771700,0
579,2021-01-21,sh.600000,8.3157559200,8.3823485600,8.2658114400,8.2991077600,8.3074318400,53622907,536180004.0300,2,0.182700,1,-0.100200,0
580,2021-01-22,sh.600000,8.2907836800,8.2991077600,8.1243020800,8.1492743200,8.2991077600,61879785,607707949.2000,2,0.210800,1,-1.805400,0
581,2021-01-25,sh.600000,8.1326261600,8.1409502400,8.0493853600,8.0910057600,8.1492743200,51705648,501372367.7000,2,0.176200,1,-0.715000,0
582,2021-01-26,sh.600000,8.0660335200,8.1409502400,8.0410612800,8.0577094400,8.0910057600,39877611,386930899.3200,2,0.135900,1,-0.411500,0
583,2021-01-27,sh.600000,8.0493853600,8.2241910400,8.0410612800,8.0993298400,8.0577094400,55174457,539658291.6600,2,0.188000,1,0.516500,0
584,2021-01-28,sh.600000,8.0993298400,8.1076539200,7.9994408800,8.0410612800,8.0993298400,52360924,506059207.0200,2,0.178400,1,-0.719400,0
585,2021-01-29,sh.600000,8.0660335200,8.4322930400,8.0327372000,8.2907836800,8.0410612800,115257482,1142597658.7300,2,0.392700,1,3.105600,0
586,2021-02-01,sh.600000,8.2741355200,8.7236358400,8.2408392000,8.6903395200,8.2907836800,181883788,1867280982.5000,2,0.619700,1,4.819300,0
587,2021-02-02,sh.600000,8.6154228000,8.7153117600,8.4489412000,8.5072097600,8.6903395200,131403970,1349638624.6300,2,0.447700,1,-2.107300,0
588,2021-02-03,sh.600000,8.4822375200,8.6820154400,8.3740244800,8.5405060800,8.5072097600,131150745,1346692050.1900,2,0.446800,1,0.391400,0
589,2021-02-04,sh.600000,8.4988856800,8.6653672800,8.4239689600,8.5571542400,8.5405060800,92016450,944124557.5200,2,0.313500,1,0.194900,0
590,2021-02-05,sh.600000,8.5571542400,9.0066545600,8.5321820000,8.9234137600,8.5571542400,195506162,2078645790.8200,2,0.666100,1,4.280200,0
591,2021-02-08,sh.600000,8.9150896800,8.9983304800,8.7486080800,8.9234137600,8.9234137600,137089506,1467791360.0600,2,0.467100,1,0.000000,0
592,2021-02-09,sh.600000,8.9067656000,8.9400619200,8.7735803200,8.8901174400,8.9234137600,99871998,1061301526.7800,2,0.340300,1,-0.373100,0
593,2021-02-10,sh.600000,8.8817933600,9.0316268000,8.7902284800,8.8984415200,8.8901174400,105092241,1123961356.4800,2,0.358000,1,0.093600,0
594,2021-02-18,sh.600000,8.9900064000,9.1731361600,8.9400619200,9.0149786400,8.8984415200,143397923,1558504810.5900,2,0.488500,1,1.309600,0
595,2021-02-19,sh.600000,9.0149786400,9.2563769600,8.9650341600,9.1315157600,9.0149786400,122926300,1351290390.6400,2,0.418800,1,1.292700,0
596,2021-02-22,sh.600000,9.0898953600,9.1148676000,8.9067656000,8.9150896800,9.1315157600,127379414,1373533381.7900,2,0.434000,1,-2.370100,0
597,2021-02-23,sh.600000,8.9150896800,9.1481639200,8.9150896800,8.9733582400,8.9150896800,93327786,1010901315.5500,2,0.318000,1,0.653600,0
598,2021-02-24,sh.600000,8.9983304800,9.0649231200,8.7819044000,8.8235248000,8.9733582400,97783999,1047470278.6800,2,0.333100,1,-1.669800,0
599,2021-02-25,sh.600000,8.8734692800,9.0316268000,8.8235248000,8.9900064000,8.8235248000,89855495,964732754.7100,2,0.306100,1,1.886800,0
600,2021-02-26,sh.600000,8.9234137600,9.0066545600,8.7735803200,8.7735803200,8.9900064000,85386093,909298104.7600,2,0.290900,1,-2.407400,0
601,2021-03-01,sh.600000,8.8152007200,8.8568211200,8.7402840000,8.8068766400,8.7735803200,54746126,578491496.4100,2,0.186500,1,0.379500,0
602,2021-03-02,sh.600000,8.8318488800,8.9067656000,8.6237468800,8.7153117600,8.8068766400,74763149,786616693.3100,2,0.254700,1,-1.039700,0
603,2021-03-03,sh.600000,8.6986636000,9.0898953600,8.6820154400,9.0898953600,8.7153117600,113570860,1224387994.2200,2,0.386900,1,4.298000,0
604,2021-03-04,sh.600000,8.9900064000,9.0898953600,8.9567100800,9.0565990400,9.0898953600,75412865,817817158.7900,2,0.256900,1,-0.366300,0
605,2021-03-05,sh.600000,9.0482749600,9.1065435200,8.8984415200,9.0399508800,9.0565990400,72154782,778561759.3100,2,0.245800,1,-0.183800,0
606,2021-03-08,sh.600000,9.1398398400,9.1731361600,8.9150896800,8.9483860000,9.0399508800,80153097,869553732.9700,2,0.273100,1,-1.012900,0
607,2021-03-09,sh.600000,8.9733582400,9.0732472000,8.8651452000,8.9317378400,8.9483860000,83584061,900880588.8200,2,0.284800,1,-0.186000,0
608,2021-03-10,sh.600000,8.9567100800,8.9816823200,8.8484970400,8.9234137600,8.9317378400,50512161,542100935.2800,2,0.172100,1,-0.093200,0
609,2021-03-11,sh.600000,8.9900064000,9.1315157600,8.9567100800,9.0732472000,8.9234137600,76816962,836848985.2500,2,0.261700,1,1.679100,0
610,2021-03-12,sh.600000,9.0649231200,9.1814602400,9.0066545600,9.0732472000,9.0732472000,79235629,866141110.8500,2,0.269900,1,0.000000,0
611,2021-03-15,sh.600000,9.0565990400,9.3562659200,9.0565990400,9.2563769600,9.0732472000,113524449,1259911417.2400,2,0.386800,1,2.018300,0
612,2021-03-16,sh.600000,9.1981084000,9.3562659200,9.1648120800,9.2480528800,9.2563769600,65502259,728108285.0500,2,0.223200,1,-0.089900,0
613,2021-03-17,sh.600000,9.2397288000,9.2563769600,9.0649231200,9.0898953600,9.2480528800,57821851,634262121.4800,2,0.197000,1,-1.710200,0
614,2021-03-18,sh.600000,9.1315157600,9.1981084000,9.0732472000,9.1814602400,9.0898953600,50943550,559643203.1400,2,0.173600,1,1.007300,0
615,2021-03-19,sh.600000,9.1648120800,9.1981084000,8.7902284800,8.8651452000,9.1814602400,103359887,1110156577.3500,2,0.352100,1,-3.445100,0
616,2021-03-22,sh.600000,8.8401729600,9.0565990400,8.8401729600,8.9483860000,8.8651452000,66031003,710176261.0000,2,0.225000,1,0.939000,0
617,2021-03-23,sh.600000,8.9567100800,9.0149786400,8.8901174400,8.9733582400,8.9483860000,47127710,506263415.8500,2,0.160600,1,0.279100,0
618,2021-03-24,sh.600000,8.9650341600,8.9983304800,8.8484970400,8.8901174400,8.9733582400,44132642,472480387.6300,2,0.150400,1,-0.927600,0
619,2021-03-25,sh.600000,8.9234137600,8.9733582400,8.8318488800,8.8484970400,8.8901174400,43547662,465464538.5400,2,0.148400,1,-0.468200,0
620,2021-03-26,sh.600000,8.8901174400,8.9317378400,8.8318488800,8.8401729600,8.8484970400,40882734,435739848.2900,2,0.139300,1,-0.094100,0
621,2021-03-29,sh.600000,8.8235248000,8.8235248000,8.6570432000,8.7236358400,8.8401729600,92366772,964797269.3800,2,0.314700,1,-1.318300,0
622,2021-03-30,sh.600000,8.8651452000,9.1648120800,8.8401729600,9.1648120800,8.7236358400,173447215,1882440615.4600,2,0.590900,1,5.057300,0
623,2021-03-31,sh.600000,9.1648120800,9.1897843200,9.0482749600,9.1481639200,9.1648120800,66813691,731611998.6100,2,0.227600,1,-0.181700,0
624,2021-04-01,sh.600000,9.1481639200,9.1648120800,8.9983304800,9.0649231200,9.1481639200,47781207,519576384.4800,2,0.162800,1,-0.909900,0
625,2021-04-02,sh.600000,9.1065435200,9.1148676000,8.8817933600,8.9567100800,9.0649231200,65365057,704137147.4600,2,0.222700,1,-1.193800,0
626,2021-04-06,sh.600000,8.9567100800,8.9816823200,8.8901174400,8.9067656000,8.9567100800,33911224,363567283.1500,2,0.115500,1,-0.557600,0
627,2021-04-07,sh.600000,8.9400619200,8.9483860000,8.8068766400,8.8651452000,8.9067656000,60988540,648631698.6600,2,0.207800,1,-0.467300,0
628,2021-04-08,sh.600000,8.8484970400,8.9067656000,8.7902284800,8.8734692800,8.8651452000,42047850,447410758.0100,2,0.143300,1,0.093900,0
629,2021-04-09,sh.600000,8.8568211200,8.8568211200,8.7652562400,8.8152007200,8.8734692800,38683022,409118551.3800,2,0.131800,1,-0.656700,0
630,2021-04-12,sh.600000,8.8068766400,8.9483860000,8.7569321600,8.9317378400,8.8152007200,57023744,608748238.0200,2,0.194300,1,1.322000,0
631,2021-04-13,sh.600000,8.9400619200,9.0066545600,8.8817933600,8.9567100800,8.9317378400,52756234,566984751.8100,2,0.179700,1,0.279600,0
632,2021-04-14,sh.600000,9.0066545600,9.0066545600,8.7985525600,8.8152007200,8.9567100800,45686754,486204159.6500,2,0.155700,1,-1.579900,0
633,2021-04-15,sh.600000,8.8068766400,8.8318488800,8.6403950400,8.6820154400,8.8152007200,53172372,555086923.9300,2,0.181200,1,-1.510900,0
634,2021-04-16,sh.600000,8.6986636000,8.7819044000,8.6736913600,8.7735803200,8.6820154400,32895624,345237986.6700,2,0.112100,1,1.054700,0
635,2021-04-19,sh.600000,8.7819044000,8.8568211200,8.6986636000,8.8068766400,8.7735803200,50203914,529864990.2600,2,0.171000,1,0.379500,0
636,2021-04-20,sh.600000,8.7819044000,8.8068766400,8.7236358400,8.7402840000,8.8068766400,29450563,309777289.6900,2,0.100300,1,-0.756100,0
637,2021-04-21,sh.600000,8.7153117600,8.8401729600,8.7069876800,8.8068766400,8.7402840000,45439718,480039017.9100,2,0.154800,1,0.761900,0
638,2021-04-22,sh.600000,8.8235248000,8.8235248000,8.6570432000,8.6820154400,8.8068766400,41793378,437919109.3100,2,0.142400,1,-1.417800,0
639,2021-04-23,sh.600000,8.6736913600,8.7153117600,8.6403950400,8.6820154400,8.6820154400,24825285,259051575.2300,2,0.084600,1,0.000000,0
640,2021-04-26,sh.600000,8.6986636000,8.7402840000,8.5571542400,8.5738024000,8.6820154400,46387212,482566266.0800,2,0.158000,1,-1.246400,0
641,2021-04-27,sh.600000,8.5987746400,8.6070987200,8.5238579200,8.5488301600,8.5738024000,25042540,257631071.9400,2,0.085300,1,-0.291300,0
642,2021-04-28,sh.600000,8.5987746400,8.5987746400,8.4739134400,8.5321820000,8.5488301600,35321183,361207957.3900,2,0.120300,1,-0.194700,0
643,2021-04-29,sh.600000,8.5571542400,8.7819044000,8.5405060800,8.7735803200,8.5321820000,48194627,503908364.2100,2,0.164200,1,2.829300,0
644,2021-04-30,sh.600000,8.5571542400,8.5571542400,8.2907836800,8.3657004000,8.7735803200,156103445,1570141012.4200,2,0.531800,1,-4.649000,0
645,2021-05-06,sh.600000,8.2991077600,8.4739134400,8.2991077600,8.4073208000,8.3657004000,61139167,616780671.5700,2,0.208300,1,0.497500,0
646,2021-05-07,sh.600000,8.4073208000,8.4489412000,8.3157559200,8.3490522400,8.4073208000,72345288,728759605.3100,2,0.246500,1,-0.693100,0
647,2021-05-10,sh.600000,8.3740244800,8.3740244800,8.2241910400,8.2824596000,8.3490522400,61516454,610992515.4000,2,0.209600,1,-0.797600,0
648,2021-05-11,sh.600000,8.2574873600,8.3823485600,8.2408392000,8.3657004000,8.2824596000,42333780,423538344.9600,2,0.144200,1,1.005000,0
649,2021-05-12,sh.600000,8.3573763200,8.4905616000,8.3407281600,8.4239689600,8.3657004000,52012085,526835922.5900,2,0.177200,1,0.696500,0
650,2021-05-13,sh.600000,8.3989967200,8.4655893600,8.3324040800,8.3989967200,8.4239689600,47212565,475665503.3300,2,0.160800,1,-0.296400,0
651,2021-05-14,sh.600000,8.4073208000,8.4905616000,8.3490522400,8.4822375200,8.3989967200,47681403,483068526.7400,2,0.162400,1,0.991100,0
652,2021-05-17,sh.600000,8.4905616000,8.5654783200,8.4322930400,8.4988856800,8.4822375200,46363314,473603666.3400,2,0.158000,1,0.196300,0
653,2021-05-18,sh.600000,8.4739134400,8.5155338400,8.4489412000,8.5072097600,8.4988856800,19093505,194624788.0600,2,0.065000,1,0.097900,0
654,2021-05-19,sh.600000,8.4822375200,8.4905616000,8.3823485600,8.4239689600,8.5072097600,29273907,296073789.3300,2,0.099700,1,-0.978500,0
655,2021-05-20,sh.600000,8.4073208000,8.4739134400,8.3407281600,8.4572652800,8.4239689600,35395264,357783848.2000,2,0.120600,1,0.395300,0
656,2021-05-21,sh.600000,8.4905616000,8.5072097600,8.3823485600,8.3989967200,8.4572652800,28618932,289959892.9500,2,0.097500,1,-0.689000,0
